price (€),type,code_postal,nb_pieces,nb_chambres,surface,etage,ascenseur,parking,jardin,terrasse
178500.0,Studio à vendre,95160,,,38,,false,false,false,false
179000.0,Appartement à vendre,83700,2,,48,,false,false,false,false
179000.0,Appartement à vendre,95320,2,,38,,false,false,false,false
179000.0,Studio à vendre,92700,,,24,,false,false,false,false
179000.0,Maison à vendre,95000,2,,36,,false,false,false,false
180000.0,Appartement à vendre,06000,3,,68,,false,false,false,false
182000.0,Appartement à vendre,93130,2,,42,,false,false,false,false
183000.0,Appartement à vendre,95130,3,,57,,false,false,false,false
186200.0,Appartement à vendre,91100,4,,69,,false,false,false,false
187000.0,Maison à vendre,95270,4,,64,,false,false,false,false
188000.0,Studio à vendre,93400,,,28,,false,false,false,false
188069.0,Appartement à vendre,95000,3,,77,,false,false,false,false
189000.0,Studio à vendre,75019,,,25,,false,false,false,false
189000.0,Appartement à vendre,78210,3,,55,,false,false,false,false
189000.0,Appartement à vendre,94320,3,,52,,false,false,false,false
189000.0,Appartement à vendre,95380,2,,45,,false,false,false,false
189800.0,Appartement à vendre,59130,3,,76,,false,false,false,false
189900.0,Appartement à vendre,91000,4,,89,,false,false,false,false
189982.0,Appartement à vendre,44980,2,,49,,false,false,false,false
190000.0,Appartement à vendre,83120,2,,30,,false,false,false,false
191000.0,Appartement à vendre,95380,2,,46,,false,false,false,false
191000.0,Appartement à vendre,91000,3,,60,,false,false,false,false
195000.0,Appartement à vendre,06530,3,,60,,false,false,false,false
195000.0,Appartement à vendre,83700,2,,61,,false,false,false,false
195000.0,Appartement à vendre,91470,3,,65,,false,false,false,false
197000.0,Appartement à vendre,94430,2,,57,,false,false,false,false
199000.0,Appartement à vendre,78130,3,,44,,false,false,false,false
199000.0,Appartement à vendre,95100,4,,80,,false,false,false,false
199000.0,Appartement à vendre,77410,3,,45,,false,false,false,false
199000.0,Appartement à vendre,83150,2,,31,,false,false,false,false
199500.0,Appartement à vendre,77600,2,,40,,false,false,false,false
199500.0,Appartement à vendre,78330,5,,83,,false,false,false,false
199500.0,Maison à vendre,78660,5,,186,,false,false,false,false
199500.0,Appartement à vendre,78120,2,,36,,false,false,false,false
199900.0,Appartement à vendre,78700,3,,61,,false,false,false,false
199900.0,Studio à vendre,13600,,,41,,false,false,false,false
200000.0,Appartement à vendre,06600,2,,49,,false,false,false,false
202800.0,Appartement à vendre,91100,4,,76,,false,false,false,false
203000.0,Appartement à vendre,93390,4,,86,,false,false,false,false
205000.0,Appartement à vendre,06160,2,,31,,false,false,false,false
205000.0,Appartement à vendre,83200,4,,76,,false,false,false,false
205000.0,Studio à vendre,93400,,,31,,false,false,false,false
205000.0,Appartement à vendre,93800,5,,88,,false,false,false,false
205000.0,Appartement à vendre,06160,2,,31,,false,false,false,false
207000.0,Appartement à vendre,92600,2,,29,,false,false,false,false
208000.0,Studio à vendre,06500,,,39,,false,false,false,false
208000.0,Appartement à vendre,94600,2,,48,,false,false,false,false
209000.0,Appartement à vendre,83380,2,,29,,false,false,false,false
210000.0,Appartement à vendre,92600,2,,42,,false,false,false,false
210000.0,Appartement à vendre,93250,2,,45,,false,false,false,false
210000.0,Appartement à vendre,91240,4,,71,,false,false,false,false
210000.0,Appartement à vendre,78370,4,,85,,false,false,false,false
210000.0,Maison à vendre,62770,5,,127,,false,false,false,false
210000.0,Appartement à vendre,92290,2,,46,,false,false,false,false
212800.0,Appartement à vendre,91100,3,,64,,false,false,false,false
213200.0,Studio à vendre,94220,,,26,,false,false,false,false
214000.0,Appartement à vendre,77680,4,,85,,false,false,false,false
215000.0,Appartement à vendre,05100,3,,35,,false,false,false,false
215000.0,Appartement à vendre,06300,2,,39,,false,false,false,false
215000.0,Maison à vendre,94470,3,,59,,false,false,false,false
215000.0,Maison à vendre,83640,4,,80,,false,false,false,false
215500.0,Appartement à vendre,95120,4,,86,,false,false,false,false
219000.0,Appartement à vendre,95110,3,,62,,false,false,false,false
219000.0,Appartement à vendre,78160,4,,68,,false,false,false,false
219000.0,Appartement à vendre,77270,3,,69,,false,false,false,false
220000.0,Maison à vendre,78830,3,,51,,false,false,false,false
222000.0,Appartement à vendre,59000,3,,61,,false,false,false,false
224900.0,Maison à vendre,91100,3,,63,,false,false,false,false
225000.0,Maison à vendre,95420,7,,158,,false,false,false,false
225000.0,Appartement à vendre,95100,3,,60,,false,false,false,false
225000.0,Appartement à vendre,93400,2,,33,,false,false,false,false
225500.0,Appartement à vendre,83910,6,,95,,false,false,false,false
227000.0,Studio à vendre,92200,,,18,,false,false,false,false
228000.0,Appartement à vendre,95120,4,,80,,false,false,false,false
228000.0,Appartement à vendre,94600,2,,46,,false,false,false,false
229000.0,Studio à vendre,93500,,,32,,false,false,false,false
230000.0,Maison à vendre,39330,6,,135,,false,false,false,false
230000.0,Appartement à vendre,84000,4,,113,,false,false,false,false
231000.0,Appartement à vendre,94210,2,,40,,false,false,false,false
232000.0,Maison à vendre,77160,5,,120,,false,false,false,false
233000.0,Studio à vendre,92700,,,48,,false,false,false,false
233200.0,Appartement à vendre,95100,4,,69,,false,false,false,false
234000.0,Appartement à vendre,78000,2,,26,,false,false,false,false
235000.0,Appartement à vendre,06000,2,,28,,false,false,false,false
235000.0,Maison à vendre,83440,3,,92,,false,false,false,false
235000.0,Appartement à vendre,06420,2,,40,,false,false,false,false
239000.0,Appartement à vendre,93140,4,,80,,false,false,false,false
239000.0,Appartement à vendre,78570,5,,95,,false,false,false,false
239000.0,Appartement à vendre,91220,3,,63,,false,false,false,false
240000.0,Maison à vendre,77820,7,,176,,false,false,false,false
242200.0,Maison à vendre,85560,3,,77,,false,false,false,false
244000.0,Appartement à vendre,94500,3,,63,,false,false,false,false
245000.0,Appartement à vendre,06160,2,,48,,false,false,false,false
245000.0,Appartement à vendre,06700,3,,86,,false,false,false,false
245000.0,Appartement à vendre,78920,4,,75,,false,false,false,false
246900.0,Appartement à vendre,83370,3,,53,,false,false,false,false
248000.0,Appartement à vendre,92350,4,,72,,false,false,false,false
249000.0,Maison à vendre,91540,5,,79,,false,false,false,false
249000.0,Maison à vendre,77220,5,,116,,false,false,false,false
249000.0,Appartement à vendre,06100,2,,70,,false,false,false,false
249000.0,Appartement à vendre,92700,2,,57,,false,false,false,false
249000.0,Maison à vendre,77650,5,,145,,false,false,false,false
249900.0,Appartement à vendre,06000,3,,57,,false,false,false,false
249900.0,Appartement à vendre,93200,3,,55,,false,false,false,false
250000.0,Studio à vendre,06310,,,34,,false,false,false,false
250000.0,Maison à vendre,13290,3,,65,,false,false,false,false
250000.0,Studio à vendre,06310,,,34,,false,false,false,false
250000.0,Appartement à vendre,78560,3,,62,,false,false,false,false
250000.0,Maison à vendre,91410,4,,132,,false,false,false,false
250000.0,Appartement à vendre,78300,3,,65,,false,false,false,false
251000.0,Appartement à vendre,95600,3,,66,,false,false,false,false
252000.0,Studio à vendre,06700,,,30,,false,false,false,false
252000.0,Appartement à vendre,78100,2,,29,,false,false,false,false
253000.0,Maison à vendre,77160,6,,125,,false,false,false,false
255000.0,Maison à vendre,93320,2,,47,,false,false,false,false
255000.0,Maison à vendre,77580,4,,94,,false,false,false,false
255000.0,Appartement à vendre,78350,2,,44,,false,false,false,false
255000.0,Studio à vendre,78620,,,46,,false,false,false,false
255000.0,Appartement à vendre,78560,3,,70,,false,false,false,false
257500.0,Appartement à vendre,93130,4,,83,,false,false,false,false
259000.0,Appartement à vendre,92270,2,,38,,false,false,false,false
259000.0,Maison à vendre,94600,3,,57,,false,false,false,false
260000.0,Appartement à vendre,92420,2,,45,,false,false,false,false
260000.0,Villa à vendre,78120,4,,109,,false,false,false,false
263000.0,Appartement à vendre,91160,4,,88,,false,false,false,false
263000.0,Appartement à vendre,83600,2,,48,,false,false,false,false
265000.0,Appartement à vendre,91200,3,,66,,false,false,false,false
265200.0,Appartement à vendre,83600,2,,40,,false,false,false,false
267000.0,Appartement à vendre,75018,2,,30,,false,false,false,false
269000.0,Appartement à vendre,93140,5,,98,,false,false,false,false
269000.0,Maison à vendre,78130,4,,88,,false,false,false,false
269000.0,Appartement à vendre,83480,3,,60,,false,false,false,false
270000.0,Appartement à vendre,94400,3,,73,,false,false,false,false
270000.0,Maison à vendre,91150,4,,102,,false,false,false,false
271950.0,Maison à vendre,62172,7,,206,,false,false,false,false
272000.0,Appartement à vendre,06500,2,,43,,false,false,false,false
272500.0,Appartement à vendre,84140,3,,86,,false,false,false,false
275000.0,Appartement à vendre,06400,3,,58,,false,false,false,false
275000.0,Appartement à vendre,13600,3,,56,,false,false,false,false
277000.0,Maison à vendre,78910,5,,130,,false,false,false,false
279000.0,Appartement à vendre,94350,4,,77,,false,false,false,false
279900.0,Maison à vendre,78550,4,,81,,false,false,false,false
280000.0,Appartement à vendre,13090,3,,76,,false,false,false,false
280000.0,Appartement à vendre,06140,2,,48,,false,false,false,false
280000.0,Appartement à vendre,92000,3,,52,,false,false,false,false
282000.0,Appartement à vendre,78180,4,,89,,false,false,false,false
282000.0,Appartement à vendre,06500,2,,43,,false,false,false,false
283000.0,Maison à vendre,95270,4,,68,,false,false,false,false
283500.0,Maison à vendre,78660,5,,130,,false,false,false,false
284000.0,Maison à vendre,77540,5,,115,,false,false,false,false
285000.0,Appartement à vendre,78230,2,,56,,false,false,false,false
285000.0,Appartement à vendre,78170,4,,78,,false,false,false,false
285000.0,Appartement à vendre,78200,4,,96,,false,false,false,false
285000.0,Appartement à vendre,06000,3,,69,,false,false,false,false
285000.0,Villa à vendre,83310,3,,36,,false,false,false,false
285000.0,Maison à vendre,91250,4,,103,,false,false,false,false
290000.0,Maison à vendre,78580,3,,80,,false,false,false,false
290000.0,Appartement à vendre,06100,3,,54,,false,false,false,false
290000.0,Appartement à vendre,95160,3,,63,,false,false,false,false
291000.0,Maison à vendre,77970,4,,138,,false,false,false,false
294000.0,Appartement à vendre,06700,2,,37,,false,false,false,false
294000.0,Maison à vendre,93190,4,,62,,false,false,false,false
294000.0,Appartement à vendre,06500,3,,69,,false,false,false,false
295000.0,Maison à vendre,91170,3,,70,,false,false,false,false
295000.0,Appartement à vendre,06500,2,,60,,false,false,false,false
227000.0,Appartement à vendre,06000,2,,38,,false,false,false,false
227000.0,Appartement à vendre,77310,3,,64,,false,false,false,false
228000.0,Maison à vendre,84210,3,,74,,false,false,false,false
228000.0,Appartement à vendre,06220,5,,83,,false,false,false,false
228723.0,Appartement à vendre,77220,3,,57,,false,false,false,false
229000.0,Appartement à vendre,94000,3,,64,,false,false,false,false
229000.0,Appartement à vendre,95800,3,,60,,false,false,false,false
229000.0,Appartement à vendre,06000,2,,37,,false,false,false,false
229000.0,Appartement à vendre,13004,3,,61,,false,false,false,false
229500.0,Appartement à vendre,95130,3,,59,,false,false,false,false
229900.0,Appartement à vendre,06000,2,,26,,false,false,false,false
230000.0,Appartement à vendre,85100,4,,75,,false,false,false,false
230000.0,Appartement à vendre,93220,2,,39,,false,false,false,false
230000.0,Appartement à vendre,78180,2,,51,,false,false,false,false
230000.0,Appartement à vendre,85100,4,,75,,false,false,false,false
231000.0,Appartement à vendre,95290,2,,41,,false,false,false,false
232000.0,Maison à vendre,59239,4,,85,,false,false,false,false
233000.0,Appartement à vendre,83240,2,,43,,false,false,false,false
233200.0,Appartement à vendre,85100,2,,28,,false,false,false,false
235000.0,Appartement à vendre,93200,2,,45,,false,false,false,false
295000.0,Appartement à vendre,75010,2,,26,,false,false,false,false
295000.0,Maison à vendre,84250,6,,190,,false,false,false,false
295100.0,Appartement à vendre,83600,3,,68,,false,false,false,false
298000.0,Appartement à vendre,78560,4,,88,,false,false,false,false
298000.0,Maison à vendre,91120,4,,56,,false,false,false,false
298500.0,Appartement à vendre,78370,4,,79,,false,false,false,false
299000.0,Appartement à vendre,78120,4,,73,,false,false,false,false
299000.0,Studio à vendre,75015,,,27,,false,false,false,false
299000.0,Appartement à vendre,94600,4,,83,,false,false,false,false
299000.0,Appartement à vendre,78320,3,,75,,false,false,false,false
299000.0,Appartement à vendre,06000,3,,55,,false,false,false,false
299000.0,Maison à vendre,91100,4,,112,,false,false,false,false
299000.0,Maison à vendre,77160,7,,,,false,false,false,false
299000.0,Maison à vendre,95240,4,,75,,false,false,false,false
299000.0,Appartement à vendre,92320,3,,56,,false,false,false,false
300000.0,Appartement à vendre,92400,2,,36,,false,false,false,false
305000.0,Studio à vendre,75018,,,25,,false,false,false,false
305000.0,Appartement à vendre,06480,2,,72,,false,false,false,false
308800.0,Maison à vendre,78670,5,,90,,false,false,false,false
309000.0,Maison à vendre,91760,5,,104,,false,false,false,false
309000.0,Maison à vendre,91140,4,,70,,false,false,false,false
309000.0,Maison à vendre,91100,5,,101,,false,false,false,false
310000.0,Appartement à vendre,83140,3,,58,,false,false,false,false
311000.0,Maison à vendre,84000,6,,130,,false,false,false,false
315000.0,Appartement à vendre,06130,4,,84,,false,false,false,false
315000.0,Maison à vendre,78700,5,,70,,false,false,false,false
315000.0,Maison à vendre,78490,2,,49,,false,false,false,false
315000.0,Appartement à vendre,22700,3,,55,,false,false,false,false
315000.0,Appartement à vendre,06700,3,,65,,false,false,false,false
316000.0,Appartement à vendre,83190,4,,103,,false,false,false,false
316000.0,Maison à vendre,95640,5,,92,,false,false,false,false
316500.0,Maison à vendre,44500,3,,60,,false,false,false,false
318000.0,Maison à vendre,13690,4,,93,,false,false,false,false
319000.0,Appartement à vendre,78120,5,,103,,false,false,false,false
320000.0,Appartement à vendre,94100,2,,48,,false,false,false,false
320000.0,Appartement à vendre,95110,4,,75,,false,false,false,false
320000.0,Maison à vendre,95530,3,,62,,false,false,false,false
322000.0,Appartement à vendre,06100,3,,59,,false,false,false,false
323000.0,Appartement à vendre,94240,4,,84,,false,false,false,false
323000.0,Appartement à vendre,83400,2,,47,,false,false,false,false
324000.0,Villa à vendre,13200,5,,90,,false,false,false,false
325000.0,Appartement à vendre,06400,2,,44,,false,false,false,false
325000.0,Maison à vendre,13480,3,,85,,false,false,false,false
325000.0,Appartement à vendre,92290,2,,46,,false,false,false,false
325000.0,Studio à vendre,75009,,,27,,false,false,false,false
325000.0,Appartement à vendre,78280,6,,102,,false,false,false,false
325500.0,Appartement à vendre,78120,3,,64,,false,false,false,false
327000.0,Maison à vendre,85100,4,,82,,false,false,false,false
327000.0,Appartement à vendre,78170,5,,91,,false,false,false,false
328000.0,Appartement à vendre,75011,2,,26,,false,false,false,false
329000.0,Appartement à vendre,94420,4,,87,,false,false,false,false
329000.0,Appartement à vendre,94700,3,,60,,false,false,false,false
329700.0,Appartement à vendre,94400,3,,70,,false,false,false,false
330000.0,Appartement à vendre,94000,4,,80,,false,false,false,false
330000.0,Appartement à vendre,06190,3,,65,,false,false,false,false
332000.0,Maison à vendre,93190,4,,90,,false,false,false,false
332000.0,Appartement à vendre,92240,3,,47,,false,false,false,false
333200.0,Appartement à vendre,83250,3,,66,,false,false,false,false
334990.0,Appartement à vendre,93400,3,,55,,false,false,false,false
335000.0,Appartement à vendre,75013,2,,35,,false,false,false,false
335000.0,Appartement à vendre,91100,4,,98,,false,false,false,false
336000.0,Appartement à vendre,06000,3,,82,,false,false,false,false
339000.0,Villa à vendre,78120,6,,135,,false,false,false,false
339200.0,Appartement à vendre,06400,2,,64,,false,false,false,false
339800.0,Appartement à vendre,78000,4,,76,,false,false,false,false
339990.0,Appartement à vendre,92250,3,,49,,false,false,false,false
340000.0,Appartement à vendre,92100,2,,33,,false,false,false,false
340000.0,Appartement à vendre,06300,2,,58,,false,false,false,false
340000.0,Maison à vendre,06500,3,,64,,false,false,false,false
345000.0,Maison à vendre,59700,5,,95,,false,false,false,false
345000.0,Maison à vendre,91800,5,,100,,false,false,false,false
345000.0,Maison à vendre,77430,7,,147,,false,false,false,false
347000.0,Appartement à vendre,06500,3,,80,,false,false,false,false
348000.0,Appartement à vendre,93400,3,,56,,false,false,false,false
349000.0,Appartement à vendre,94170,3,,63,,false,false,false,false
349000.0,Maison à vendre,95270,4,,110,,false,false,false,false
349000.0,Maison à vendre,83480,6,,153,,false,false,false,false
349000.0,Appartement à vendre,92320,3,,63,,false,false,false,false
349000.0,Maison à vendre,93370,5,,107,,false,false,false,false
349000.0,Appartement à vendre,06400,2,,52,,false,false,false,false
349000.0,Maison à vendre,83480,6,,153,,false,false,false,false
349900.0,Maison à vendre,91210,5,,90,,false,false,false,false
350000.0,Appartement à vendre,92380,3,,62,,false,false,false,false
350000.0,Studio à vendre,75007,,,21,,false,false,false,false
350000.0,Appartement à vendre,83370,3,,73,,false,false,false,false
355000.0,Appartement à vendre,95300,4,,88,,false,false,false,false
355000.0,Maison à vendre,95810,5,,158,,false,false,false,false
355000.0,Appartement à vendre,83110,3,,58,,false,false,false,false
355000.0,Appartement à vendre,83110,4,,76,,false,false,false,false
359000.0,Appartement à vendre,83600,3,,64,,false,false,false,false
359000.0,Appartement à vendre,06100,3,,82,,false,false,false,false
359000.0,Maison à vendre,95340,8,,170,,false,false,false,false
359000.0,Appartement à vendre,92320,4,,83,,false,false,false,false
359000.0,Appartement à vendre,75020,2,,46,,false,false,false,false
365000.0,Appartement à vendre,94140,3,,84,,false,false,false,false
365000.0,Maison à vendre,78126,6,,175,,false,false,false,false
365000.0,Appartement à vendre,92500,4,,76,,false,false,false,false
368000.0,Appartement à vendre,78550,4,,101,,false,false,false,false
369200.0,Appartement à vendre,78530,3,,64,,false,false,false,false
369900.0,Maison à vendre,95490,5,,98,,false,false,false,false
370000.0,Appartement à vendre,78530,5,,81,,false,false,false,false
372000.0,Maison à vendre,59650,5,,115,,false,false,false,false
375000.0,Appartement à vendre,75010,2,,40,,false,false,false,false
375000.0,Maison à vendre,91210,4,,72,,false,false,false,false
378000.0,Appartement à vendre,78620,4,,92,,false,false,false,false
378000.0,Appartement à vendre,94170,3,,64,,false,false,false,false
378000.0,Maison à vendre,93250,5,,93,,false,false,false,false
379000.0,Appartement à vendre,59000,3,,81,,false,false,false,false
379000.0,Appartement à vendre,94140,5,,94,,false,false,false,false
379900.0,Appartement à vendre,83700,3,,73,,false,false,false,false
380000.0,Appartement à vendre,92340,3,,62,,false,false,false,false
380000.0,Appartement à vendre,06150,3,,67,,false,false,false,false
381000.0,Appartement à vendre,06240,3,,41,,false,false,false,false
382000.0,Maison à vendre,78730,5,,130,,false,false,false,false
384000.0,Appartement à vendre,92270,3,,62,,false,false,false,false
384900.0,Appartement à vendre,93400,3,,67,,false,false,false,false
385000.0,Maison à vendre,95300,7,,132,,false,false,false,false
385000.0,Appartement à vendre,75018,4,,80,,false,false,false,false
385000.0,Maison à vendre,78120,6,,130,,false,false,false,false
385000.0,Appartement à vendre,92600,3,,50,,false,false,false,false
385000.0,Appartement à vendre,92600,3,,62,,false,false,false,false
387000.0,Maison à vendre,78410,6,,150,,false,false,false,false
388000.0,Maison à vendre,95170,5,,108,,false,false,false,false
389000.0,Maison à vendre,78540,5,,93,,false,false,false,false
389000.0,Studio à vendre,75007,,,22,,false,false,false,false
390000.0,Appartement à vendre,06320,2,,43,,false,false,false,false
390000.0,Maison à vendre,84820,7,,201,,false,false,false,false
395000.0,Appartement à vendre,06600,3,,70,,false,false,false,false
395000.0,Appartement à vendre,06130,5,,117,,false,false,false,false
396000.0,Maison à vendre,95100,4,,99,,false,false,false,false
397000.0,Appartement à vendre,06600,3,,71,,false,false,false,false
397000.0,Maison à vendre,93800,7,,118,,false,false,false,false
398000.0,Appartement à vendre,78490,4,,83,,false,false,false,false
398000.0,Appartement à vendre,78590,5,,99,,false,false,false,false
399000.0,Appartement à vendre,92600,3,,86,,false,false,false,false
399000.0,Appartement à vendre,94430,4,,85,,false,false,false,false
399000.0,Maison à vendre,91310,4,,99,,false,false,false,false
399000.0,Appartement à vendre,75015,2,,38,,false,false,false,false
399000.0,Appartement à vendre,83110,3,,68,,false,false,false,false
399000.0,Maison à vendre,78580,6,,153,,false,false,false,false
399000.0,Appartement à vendre,75015,2,,38,,false,false,false,false
399900.0,Maison à vendre,91700,6,,135,,false,false,false,false
400000.0,Maison à vendre,91120,5,,75,,false,false,false,false
400000.0,Appartement à vendre,78160,5,,99,,false,false,false,false
404000.0,Appartement à vendre,13009,4,,79,,false,false,false,false
405000.0,Appartement à vendre,94120,3,,63,,false,false,false,false
405600.0,Appartement à vendre,75019,2,,41,,false,false,false,false
406000.0,Appartement à vendre,83400,3,,67,,false,false,false,false
409000.0,Appartement à vendre,94270,4,,72,,false,false,false,false
410000.0,Appartement à vendre,93310,3,,64,,false,false,false,false
410000.0,Maison à vendre,93460,4,,95,,false,false,false,false
410000.0,Studio à vendre,75005,,,26,,false,false,false,false
414000.0,Maison à vendre,44730,6,,126,,false,false,false,false
415000.0,Appartement à vendre,95300,4,,75,,false,false,false,false
415000.0,Maison à vendre,95100,5,,147,,false,false,false,false
417000.0,Studio à vendre,75005,,,28,,false,false,false,false
417000.0,Appartement à vendre,13100,2,,43,,false,false,false,false
418000.0,Maison à vendre,94400,4,,81,,false,false,false,false
418000.0,Maison à vendre,78640,5,,130,,false,false,false,false
419000.0,Appartement à vendre,92370,4,,71,,false,false,false,false
420000.0,Appartement à vendre,06250,3,,76,,false,false,false,false
420000.0,Appartement à vendre,92500,5,,95,,false,false,false,false
420000.0,Appartement à vendre,93400,3,,66,,false,false,false,false
420000.0,Studio à vendre,75008,,,20,,false,false,false,false
420000.0,Appartement à vendre,75020,2,,47,,false,false,false,false
421000.0,Maison à vendre,78550,9,,200,,false,false,false,false
422000.0,Appartement à vendre,13100,2,,49,,false,false,false,false
425000.0,Appartement à vendre,92290,4,,87,,false,false,false,false
425000.0,Maison à vendre,95310,7,,129,,false,false,false,false
429000.0,Maison à vendre,78360,5,,78,,false,false,false,false
429000.0,Maison à vendre,93320,6,,100,,false,false,false,false
429300.0,Maison à vendre,95870,5,,80,,false,false,false,false
430000.0,Appartement à vendre,78560,4,,94,,false,false,false,false
430000.0,Appartement à vendre,75014,2,,41,,false,false,false,false
430000.0,Appartement à vendre,06190,3,,70,,false,false,false,false
431000.0,Appartement à vendre,06400,3,,71,,false,false,false,false
436000.0,Maison à vendre,77400,6,,126,,false,false,false,false
438900.0,Maison à vendre,84250,7,,218,,false,false,false,false
439000.0,Villa à vendre,83570,4,,106,,false,false,false,false
439000.0,Maison à vendre,78300,5,,103,,false,false,false,false
439000.0,Appartement à vendre,94800,5,,90,,false,false,false,false
439000.0,Appartement à vendre,92140,4,,103,,false,false,false,false
439800.0,Maison à vendre,85360,5,,120,,false,false,false,false
440000.0,Appartement à vendre,06190,2,,53,,false,false,false,false
440000.0,Maison à vendre,94880,6,,125,,false,false,false,false
440000.0,Appartement à vendre,94250,5,,100,,false,false,false,false
443000.0,Maison à vendre,95300,5,,102,,false,false,false,false
443500.0,Appartement à vendre,06500,3,,66,,false,false,false,false
445000.0,Maison à vendre,95110,6,,125,,false,false,false,false
448000.0,Maison à vendre,95220,5,,119,,false,false,false,false
449000.0,Maison à vendre,78490,5,,96,,false,false,false,false
449000.0,Maison à vendre,95560,6,,145,,false,false,false,false
449000.0,Maison à vendre,95000,6,,135,,false,false,false,false
449000.0,Appartement à vendre,93200,4,,112,,false,false,false,false
449900.0,Maison à vendre,77340,6,,142,,false,false,false,false
449900.0,Appartement à vendre,83700,4,,90,,false,false,false,false
449900.0,Maison à vendre,77515,7,,160,,false,false,false,false
449990.0,Appartement à vendre,93400,4,,91,,false,false,false,false
449990.0,Appartement à vendre,93400,4,,91,,false,false,false,false
450000.0,Maison à vendre,78640,5,,183,,false,false,false,false
236000.0,Appartement à vendre,59260,3,,68,,false,false,false,false
237000.0,Appartement à vendre,13012,3,,63,,false,false,false,false
237000.0,Appartement à vendre,95220,2,,40,,false,false,false,false
238000.0,Maison à vendre,13980,5,,93,,false,false,false,false
238000.0,Appartement à vendre,92320,2,,42,,false,false,false,false
239800.0,Appartement à vendre,95200,3,,63,,false,false,false,false
240000.0,Villa à vendre,83140,5,,121,,false,false,false,false
240000.0,Appartement à vendre,83140,3,,44,,false,false,false,false
240000.0,Appartement à vendre,13600,2,,27,,false,false,false,false
243000.0,Appartement à vendre,95160,2,,60,,false,false,false,false
245000.0,Appartement à vendre,06130,3,,80,,false,false,false,false
245000.0,Appartement à vendre,93160,2,,40,,false,false,false,false
245000.0,Appartement à vendre,77500,3,,58,,false,false,false,false
247000.0,Appartement à vendre,06260,4,,70,,false,false,false,false
248000.0,Appartement à vendre,94000,4,,75,,false,false,false,false
249000.0,Maison à vendre,77590,6,,73,,false,false,false,false
250000.0,Maison à vendre,13200,4,,91,,false,false,false,false
250000.0,Maison à vendre,06220,4,,95,,false,false,false,false
250000.0,Appartement à vendre,75018,2,,25,,false,false,false,false
250000.0,Appartement à vendre,83400,3,,57,,false,false,false,false
450000.0,Maison à vendre,78640,5,,183,,false,false,false,false
450000.0,Appartement à vendre,06000,2,,61,,false,false,false,false
451000.0,Maison à vendre,22300,9,,196,,false,false,false,false
455000.0,Maison à vendre,78450,5,,100,,false,false,false,false
455000.0,Maison à vendre,78450,5,,96,,false,false,false,false
459000.0,Appartement à vendre,92600,3,,85,,false,false,false,false
459900.0,Maison à vendre,83300,7,,185,,false,false,false,false
460000.0,Appartement à vendre,75016,3,,45,,false,false,false,false
462000.0,Maison à vendre,95340,7,,174,,false,false,false,false
465000.0,Appartement à vendre,75018,3,,51,,false,false,false,false
465000.0,Maison à vendre,78390,5,,100,,false,false,false,false
465000.0,Maison à vendre,95870,4,,82,,false,false,false,false
466000.0,Appartement à vendre,13100,2,,58,,false,false,false,false
466000.0,Maison à vendre,78490,6,,118,,false,false,false,false
467000.0,Appartement à vendre,92150,3,,59,,false,false,false,false
469000.0,Appartement à vendre,83120,3,,55,,false,false,false,false
469000.0,Maison à vendre,95230,7,,140,,false,false,false,false
469000.0,Maison à vendre,95570,6,,191,,false,false,false,false
470000.0,Maison à vendre,13960,4,,97,,false,false,false,false
470000.0,Maison à vendre,78390,6,,96,,false,false,false,false
472000.0,Appartement à vendre,13600,3,,74,,false,false,false,false
472500.0,Maison à vendre,84470,4,,140,,false,false,false,false
475000.0,Maison à vendre,91130,7,,158,,false,false,false,false
475000.0,Appartement à vendre,78000,2,,68,,false,false,false,false
477000.0,Appartement à vendre,06500,3,,89,,false,false,false,false
478000.0,Appartement à vendre,92170,3,,65,,false,false,false,false
479000.0,Maison à vendre,93320,6,,157,,false,false,false,false
479000.0,Appartement à vendre,75015,2,,52,,false,false,false,false
480000.0,Appartement à vendre,75014,3,,45,,false,false,false,false
480000.0,Appartement à vendre,93210,5,,105,,false,false,false,false
480000.0,Maison à vendre,78130,8,,150,,false,false,false,false
482000.0,Maison à vendre,77181,5,,133,,false,false,false,false
483000.0,Maison à vendre,78550,7,,185,,false,false,false,false
483000.0,Appartement à vendre,92600,4,,89,,false,false,false,false
483000.0,Villa à vendre,78550,10,,235,,false,false,false,false
485000.0,Maison à vendre,06800,4,,,,false,false,false,false
485000.0,Maison à vendre,78520,6,,193,,false,false,false,false
485000.0,Appartement à vendre,75004,3,,39,,false,false,false,false
485000.0,Appartement à vendre,93260,3,,64,,false,false,false,false
487000.0,Maison à vendre,93150,4,,81,,false,false,false,false
488000.0,Maison à vendre,77700,5,,84,,false,false,false,false
490000.0,Villa à vendre,78730,8,,190,,false,false,false,false
490000.0,Studio à vendre,75004,,,35,,false,false,false,false
490000.0,Appartement à vendre,75011,2,,43,,false,false,false,false
490000.0,Maison à vendre,95440,7,,130,,false,false,false,false
490000.0,Villa à vendre,06130,3,,82,,false,false,false,false
491150.0,Maison à vendre,06710,3,,120,,false,false,false,false
495000.0,Appartement à vendre,06200,3,,72,,false,false,false,false
495000.0,Appartement à vendre,75010,2,,43,,false,false,false,false
495000.0,Maison à vendre,93150,4,,82,,false,false,false,false
495000.0,Maison à vendre,93150,4,,81,,false,false,false,false
