price,type,code_postal,nb_pieces,surface
88600.0,1,59496,4.0,88.0
88620.0,0,84700,3.0,67.0
88645.0,2,44000,0.0,18.0
88645.0,2,44000,0.0,18.0
88680.0,0,77720,2.0,54.0
88700.0,1,85750,2.0,85.0
88700.0,1,59410,5.0,75.0
88700.0,0,29250,3.0,49.0
88700.0,0,77140,2.0,37.0
88700.0,0,59300,2.0,34.0
88700.0,2,5100,0.0,17.0
88800.0,1,70110,6.0,150.0
88806.0,2,56000,0.0,18.0
88806.0,2,56000,0.0,18.0
88814.0,1,35550,2.0,120.0
88815.0,1,44590,4.0,70.0
88824.0,1,72800,7.0,150.0
88825.0,0,13015,4.0,63.0
88825.0,1,29246,5.0,115.0
88900.0,1,77510,3.0,66.0
88900.0,0,6450,2.0,53.0
88900.0,1,29250,4.0,69.0
88904.0,2,91300,0.0,17.0
88920.0,2,91240,0.0,27.0
88920.0,2,91000,0.0,27.0
88990.0,0,44000,2.0,22.0
89000.0,2,78210,0.0,19.0
89000.0,0,25000,3.0,59.0
89000.0,2,75116,0.0,11.0
89000.0,2,5560,0.0,24.0
89000.0,2,92400,0.0,10.0
89000.0,1,70280,6.0,120.0
89000.0,2,91600,0.0,19.0
89000.0,2,75020,0.0,10.0
89000.0,1,70150,4.0,106.0
89000.0,0,59139,2.0,49.0
89000.0,0,13014,4.0,61.0
89000.0,2,92290,0.0,12.0
89000.0,1,72130,4.0,80.0
89000.0,2,78210,0.0,19.0
89000.0,2,78210,0.0,19.0
89000.0,2,77000,0.0,26.0
89000.0,2,95160,0.0,12.0
89000.0,1,85200,3.0,70.0
89000.0,1,70180,7.0,139.0
89000.0,2,6200,0.0,17.0
89000.0,2,83600,0.0,18.0
89000.0,2,78200,0.0,21.0
89000.0,1,59300,4.0,94.0
89000.0,1,85200,4.0,72.0
89000.0,1,59100,3.0,75.0
89000.0,2,83520,0.0,24.0
89000.0,1,72800,4.0,56.0
89000.0,1,72340,3.0,70.0
89000.0,2,77390,0.0,26.0
89000.0,0,91350,3.0,56.0
89000.0,2,78570,0.0,21.0
89000.0,0,83780,3.0,53.0
89000.0,1,4120,6.0,190.0
1500000.0,0,92200,5.0,103.0
1510000.0,0,75020,4.0,106.0
1510000.0,0,75009,5.0,133.0
1535000.0,3,6570,11.0,216.0
1550000.0,0,92200,5.0,130.0
1550000.0,1,91120,13.0,468.0
1550000.0,0,75017,7.0,134.0
1570000.0,0,75016,5.0,126.0
1570000.0,1,59700,8.0,230.0
1570000.0,0,75009,5.0,144.0
1570000.0,0,6590,4.0,133.0
1570000.0,1,92800,7.0,250.0
1575000.0,1,85330,6.0,140.0
1575000.0,3,6530,7.0,225.0
1575000.0,0,75007,3.0,81.0
1575000.0,1,13150,6.0,300.0
1580000.0,3,83250,5.0,140.0
1580000.0,0,75017,4.0,108.0
1580000.0,0,6210,5.0,185.0
1590000.0,3,6590,4.0,160.0
89000.0,1,22510,5.0,70.0
89000.0,2,75015,0.0,8.0
89000.0,0,6130,2.0,34.0
89000.0,2,13160,0.0,50.0
89000.0,1,29460,2.0,59.0
89000.0,2,75010,0.0,11.0
89000.0,0,83460,2.0,40.0
89000.0,2,13004,0.0,27.0
89000.0,0,39110,6.0,145.0
89000.0,2,75018,0.0,7.0
89000.0,0,91100,2.0,36.0
89000.0,2,75020,0.0,10.0
89000.0,0,59280,2.0,42.0
89000.0,0,84000,2.0,53.0
89000.0,2,35700,0.0,13.0
89000.0,1,59600,5.0,80.0
89000.0,2,91100,0.0,23.0
89000.0,2,91760,0.0,22.0
89000.0,1,59920,5.0,103.0
89000.0,2,91250,0.0,17.0
89000.0,1,53400,3.0,79.0
89000.0,1,72340,3.0,60.0
89000.0,2,78250,0.0,28.0
89000.0,0,25200,4.0,91.0
89000.0,2,75009,0.0,11.0
89000.0,1,59330,4.0,75.0
89000.0,2,59000,0.0,21.0
89000.0,1,72800,7.0,150.0
89000.0,2,84170,0.0,22.0
89000.0,2,95100,0.0,17.0
89000.0,0,83500,2.0,36.0
89000.0,0,77840,2.0,31.0
89000.0,1,59580,5.0,96.0
89000.0,0,84000,4.0,72.0
89000.0,2,91600,0.0,19.0
89000.0,2,77000,0.0,19.0
89000.0,2,83250,0.0,22.0
89000.0,0,4000,3.0,58.0
89000.0,2,6000,0.0,23.0
89000.0,0,13013,2.0,41.0
89000.0,1,4230,6.0,120.0
89000.0,1,91490,3.0,47.0
89000.0,1,70600,4.0,117.0
89000.0,2,91600,0.0,19.0
89000.0,2,77000,0.0,19.0
89000.0,2,56000,0.0,19.0
89000.0,0,77270,2.0,29.0
89000.0,1,77140,2.0,33.0
89000.0,0,91100,2.0,34.0
89000.0,2,59000,0.0,18.0
89000.0,1,49280,2.0,70.0
89000.0,2,59100,0.0,34.0
89000.0,0,84200,3.0,55.0
89000.0,2,77410,0.0,15.0
89000.0,0,91100,2.0,32.0
89000.0,2,78600,0.0,12.0
89000.0,2,95100,0.0,19.0
89000.0,0,25220,2.0,32.0
89000.0,1,85800,4.0,40.0
89000.0,2,95270,0.0,24.0
89000.0,2,59000,0.0,18.0
89000.0,0,13003,2.0,38.0
89000.0,0,84350,3.0,43.0
89000.0,1,90150,0.0,440.0
89000.0,2,56000,0.0,19.0
89000.0,0,77270,2.0,29.0
89000.0,1,77140,2.0,33.0
89000.0,2,94190,0.0,28.0
89000.0,2,95100,0.0,17.0
89000.0,0,13700,2.0,45.0
89000.0,0,83300,3.0,47.0
89000.0,2,92400,0.0,10.0
89000.0,2,75017,0.0,10.0
89000.0,2,35700,0.0,13.0
89000.0,0,13003,2.0,45.0
89000.0,0,91100,2.0,32.0
89000.0,2,78600,0.0,12.0
89000.0,0,59280,2.0,42.0
89000.0,0,84000,2.0,53.0
89000.0,1,84600,6.0,96.0
89000.0,0,91100,2.0,34.0
89000.0,2,59000,0.0,18.0
89000.0,1,91490,3.0,47.0
89000.0,1,70600,4.0,117.0
89000.0,2,75015,0.0,8.0
89000.0,1,59600,5.0,80.0
89000.0,2,91100,0.0,23.0
89000.0,2,91760,0.0,22.0
89000.0,0,84000,3.0,70.0
89000.0,0,84200,3.0,61.0
89000.0,0,84000,2.0,36.0
89000.0,1,70180,7.0,139.0
89000.0,0,83660,2.0,38.0
89000.0,1,29460,2.0,59.0
89000.0,2,75010,0.0,11.0
89000.0,0,91740,2.0,38.0
89000.0,1,13005,0.0,25.0
89000.0,2,78910,0.0,24.0
89000.0,2,78570,0.0,21.0
89000.0,0,83780,3.0,53.0
89000.0,0,77730,3.0,59.0
89000.0,0,91130,2.0,30.0
89000.0,2,13800,0.0,37.0
89000.0,0,62260,3.0,85.0
89000.0,3,59143,4.0,90.0
89000.0,0,83500,2.0,36.0
89000.0,0,77840,2.0,31.0
89000.0,1,59580,5.0,96.0
89000.0,0,13013,2.0,41.0
89000.0,2,59000,0.0,16.0
89000.0,0,83690,2.0,59.0
89000.0,2,78570,0.0,22.0
89000.0,1,56110,5.0,120.0
89000.0,2,91410,0.0,25.0
89000.0,1,62232,3.0,73.0
89000.0,2,83340,0.0,30.0
89000.0,2,95160,0.0,12.0
89000.0,1,85200,3.0,70.0
89000.0,1,70180,7.0,139.0
89000.0,0,83660,2.0,38.0
89000.0,1,59132,6.0,122.0
89000.0,0,6440,2.0,44.0
89000.0,0,4140,4.0,68.0
89000.0,0,5600,2.0,27.0
89000.0,2,91600,0.0,19.0
89000.0,0,13003,2.0,45.0
89000.0,1,62221,4.0,80.0
89000.0,2,59000,0.0,21.0
89000.0,0,4000,3.0,67.0
89000.0,2,77000,0.0,26.0
89000.0,0,91740,2.0,38.0
89000.0,2,75014,0.0,13.0
89000.0,2,93250,0.0,15.0
89000.0,2,91700,0.0,31.0
89000.0,1,29640,7.0,173.0
89000.0,0,6620,2.0,43.0
89000.0,0,25000,2.0,42.0
89000.0,2,91860,0.0,32.0
89000.0,0,83830,2.0,53.0
89000.0,2,77000,0.0,22.0
89000.0,1,49260,6.0,120.0
89000.0,2,78680,0.0,25.0
89000.0,2,6000,0.0,18.0
89000.0,1,70500,5.0,180.0
89000.0,0,83570,2.0,49.0
89000.0,1,62700,4.0,60.0
89000.0,1,91820,0.0,60.0
89000.0,0,70000,5.0,96.0
89000.0,0,13014,5.0,82.0
89000.0,2,6220,0.0,25.0
89000.0,0,84000,3.0,70.0
89000.0,0,84200,3.0,61.0
89000.0,0,84000,2.0,36.0
89000.0,2,6200,0.0,16.0
89000.0,2,6300,0.0,22.0
89000.0,2,91310,0.0,34.0
89000.0,2,91200,0.0,16.0
89000.0,0,25000,3.0,72.0
89000.0,1,53140,7.0,140.0
89000.0,1,72260,3.0,65.0
89000.0,2,91310,0.0,34.0
89000.0,0,25000,3.0,72.0
89000.0,1,53140,7.0,140.0
89000.0,1,72260,3.0,65.0
89000.0,0,83300,2.0,49.0
89000.0,2,78570,0.0,16.0
89000.0,0,83510,3.0,55.0
89000.0,2,78250,0.0,19.0
89000.0,1,39000,3.0,60.0
89000.0,2,93300,0.0,18.0
89000.0,2,77390,0.0,26.0
89000.0,0,91350,3.0,56.0
89000.0,2,78570,0.0,21.0
89000.0,0,83780,3.0,53.0
89000.0,1,4120,6.0,190.0
89000.0,2,5100,0.0,19.0
89000.0,2,44200,0.0,19.0
89000.0,2,91830,0.0,18.0
89000.0,2,6200,0.0,17.0
89000.0,2,83600,0.0,18.0
89000.0,1,49260,6.0,120.0
89000.0,1,62700,4.0,60.0
89000.0,1,91820,0.0,60.0
89000.0,0,70000,5.0,96.0
89000.0,0,13014,5.0,82.0
89000.0,2,6220,0.0,25.0
89000.0,1,59132,6.0,122.0
89000.0,0,6440,2.0,44.0
89000.0,0,4140,4.0,68.0
89000.0,0,5600,2.0,27.0
89000.0,2,91600,0.0,19.0
89000.0,1,39000,3.0,60.0
89000.0,2,93300,0.0,18.0
89000.0,0,83500,2.0,30.0
89000.0,1,62300,5.0,78.0
89000.0,1,25110,11.0,300.0
89000.0,2,78910,0.0,24.0
89000.0,0,13700,4.0,69.0
89000.0,0,6130,2.0,34.0
89050.0,1,59590,6.0,125.0
1590000.0,1,6140,9.0,200.0
1590000.0,3,6590,4.0,160.0
1590000.0,1,13990,10.0,300.0
1590000.0,1,6590,4.0,150.0
1590000.0,0,75019,4.0,110.0
1595000.0,0,83990,3.0,83.0
1598000.0,1,6210,7.0,270.0
1600000.0,0,75016,3.0,82.0
1600000.0,3,6600,9.0,304.0
1600000.0,3,6230,5.0,155.0
1612000.0,0,44000,8.0,228.0
1615000.0,0,75008,5.0,123.0
1625000.0,0,75008,5.0,130.0
1630000.0,1,78240,9.0,280.0
1640000.0,3,6570,5.0,250.0
1649000.0,0,75009,5.0,150.0
1650000.0,3,6130,10.0,280.0
1650000.0,0,6400,5.0,165.0
1660000.0,1,83230,7.0,170.0
89050.0,1,59590,6.0,125.0
89059.0,0,62000,2.0,33.0
89080.0,1,29650,6.0,92.0
89100.0,1,22110,7.0,182.0
89100.0,0,59100,2.0,44.0
89148.0,1,35290,5.0,86.0
89200.0,2,85000,0.0,30.0
89225.0,2,77000,0.0,22.0
89225.0,1,72440,4.0,102.0
89250.0,3,59630,5.0,95.0
89250.0,1,72000,2.0,56.0
89250.0,0,90000,3.0,73.0
89260.0,1,72310,5.0,134.0
89262.0,2,94150,0.0,25.0
89300.0,1,77160,0.0,88.0
89325.0,2,94150,0.0,26.0
89380.0,1,77160,2.0,82.0
89385.0,2,59650,0.0,17.0
89405.0,0,91150,2.0,33.0
89460.0,0,22000,6.0,95.0
89500.0,0,83300,2.0,54.0
89500.0,1,25260,7.0,140.0
89500.0,0,4160,2.0,52.0
89500.0,2,75018,0.0,8.0
89500.0,2,5170,0.0,31.0
89500.0,1,70150,5.0,120.0
89500.0,2,35170,0.0,18.0
89500.0,0,91100,2.0,37.0
89500.0,2,95800,0.0,18.0
89500.0,1,4350,4.0,78.0
89500.0,1,22270,3.0,82.0
89500.0,1,22230,5.0,85.0
89500.0,2,75015,0.0,10.0
89500.0,1,53140,3.0,363.0
89500.0,2,83500,0.0,35.0
89500.0,0,13015,4.0,60.0
89576.0,2,44000,0.0,18.0
89600.0,2,29000,0.0,32.0
89640.0,0,62200,4.0,59.0
89670.0,0,5000,2.0,36.0
89675.0,0,59000,2.0,32.0
89678.0,0,49112,2.0,39.0
89678.0,0,49112,2.0,40.0
89700.0,1,56320,3.0,83.0
89700.0,2,91120,0.0,19.0
89700.0,2,35580,0.0,30.0
89750.0,1,72440,3.0,70.0
89750.0,0,22000,3.0,67.0
89771.0,2,78280,0.0,19.0
89799.0,1,53290,5.0,57.0
89800.0,1,22480,3.0,73.0
89800.0,1,72430,8.0,160.0
89800.0,1,22320,5.0,130.0
89800.0,0,5100,2.0,39.0
89800.0,1,39000,2.0,100.0
89800.0,0,5100,2.0,35.0
89800.0,2,91600,0.0,22.0
89800.0,1,72240,4.0,88.0
89800.0,1,72110,3.0,75.0
89800.0,2,5560,0.0,27.0
89841.0,2,94200,0.0,18.0
89850.0,2,35170,0.0,27.0
89880.0,0,13013,2.0,38.0
89880.0,1,72240,2.0,70.0
89880.0,0,13013,2.0,38.0
89880.0,0,49400,2.0,40.0
89880.0,0,59370,2.0,28.0
89900.0,2,94600,0.0,16.0
89900.0,1,77122,3.0,32.0
89900.0,1,22160,5.0,115.0
89900.0,2,75002,0.0,9.0
89900.0,0,91290,2.0,22.0
89900.0,0,62200,2.0,42.0
89900.0,0,44410,2.0,53.0
89900.0,1,35120,3.0,110.0
89900.0,2,77166,0.0,29.0
89900.0,2,91660,0.0,28.0
89900.0,1,35130,5.0,83.0
89900.0,2,91600,0.0,22.0
89900.0,2,78870,0.0,16.0
89900.0,1,62330,5.0,105.0
89900.0,1,59176,4.0,87.0
89900.0,2,91660,0.0,28.0
89900.0,2,91310,0.0,24.0
89900.0,0,44410,2.0,53.0
89900.0,0,91150,2.0,32.0
89900.0,0,84700,3.0,58.0
89900.0,2,91600,0.0,17.0
89900.0,1,72110,3.0,64.0
89900.0,1,22160,5.0,115.0
89900.0,0,62200,2.0,42.0
89900.0,2,78310,0.0,23.0
89900.0,1,59400,4.0,84.0
89900.0,0,91290,2.0,22.0
89900.0,2,75002,0.0,9.0
89900.0,2,94600,0.0,16.0
89900.0,0,77430,3.0,45.0
89900.0,2,83700,0.0,21.0
89900.0,0,29200,3.0,49.0
89900.0,1,35130,5.0,83.0
89900.0,2,78250,0.0,23.0
89900.0,1,77122,3.0,32.0
89900.0,1,62151,4.0,78.0
89900.0,2,6400,0.0,14.0
89900.0,0,84700,3.0,58.0
89900.0,2,91100,0.0,23.0
89900.0,2,13790,0.0,19.0
89900.0,1,77260,3.0,50.0
89900.0,1,35120,3.0,110.0
89900.0,2,77166,0.0,29.0
89900.0,2,94600,0.0,15.0
89900.0,2,91150,0.0,26.0
89900.0,2,91240,0.0,23.0
89900.0,1,29640,3.0,60.0
89900.0,0,91130,2.0,33.0
89920.0,1,56140,5.0,79.0
89922.0,1,72380,2.0,45.0
89950.0,2,5200,0.0,24.0
89950.0,2,5200,0.0,24.0
89960.0,0,44270,2.0,40.0
89990.0,1,59171,4.0,102.0
89990.0,1,72800,5.0,67.0
89990.0,1,59460,5.0,82.0
89990.0,2,56000,0.0,21.0
89990.0,0,59100,2.0,50.0
89990.0,2,44000,0.0,16.0
90000.0,0,49400,2.0,53.0
90000.0,0,90000,3.0,65.0
90000.0,1,70500,4.0,107.0
90000.0,0,39400,5.0,67.0
90000.0,1,70600,3.0,84.0
90000.0,2,49000,0.0,25.0
90000.0,2,92200,0.0,7.0
90000.0,2,93240,0.0,17.0
90000.0,2,92340,0.0,14.0
90000.0,1,62100,4.0,70.0
90000.0,2,75017,0.0,9.0
90000.0,1,70600,3.0,83.0
90000.0,1,62330,2.0,87.0
90000.0,1,70270,0.0,200.0
90000.0,2,91220,0.0,18.0
90000.0,2,91000,0.0,23.0
90000.0,2,91850,0.0,27.0
90000.0,0,13150,3.0,64.0
90000.0,2,83190,0.0,23.0
90000.0,0,83200,2.0,30.0
90000.0,1,62920,3.0,101.0
90000.0,1,85320,8.0,80.0
90000.0,2,75002,0.0,11.0
90000.0,1,59222,5.0,119.0
90000.0,2,13013,0.0,30.0
90000.0,2,77540,0.0,17.0
90000.0,2,75016,0.0,8.0
90000.0,0,84100,3.0,52.0
90000.0,2,6470,0.0,16.0
90000.0,0,6420,3.0,73.0
90000.0,0,53000,2.0,45.0
90000.0,0,77140,2.0,39.0
90000.0,2,75010,0.0,8.0
90000.0,2,92290,0.0,14.0
90000.0,1,59100,5.0,70.0
90000.0,1,39230,4.0,110.0
90000.0,0,4800,2.0,35.0
90000.0,0,6420,2.0,47.0
90000.0,2,95160,0.0,15.0
90000.0,0,83200,3.0,42.0
90000.0,0,83200,7.0,62.0
90000.0,0,6220,2.0,27.0
90000.0,0,70400,3.0,76.0
90000.0,0,13015,3.0,55.0
90000.0,0,78930,2.0,31.0
90000.0,0,83250,2.0,29.0
90000.0,1,35470,2.0,75.0
90000.0,1,59150,3.0,81.0
90000.0,2,85160,0.0,27.0
90000.0,0,83490,3.0,58.0
1666000.0,1,56000,12.0,450.0
1670000.0,0,92420,6.0,170.0
1690000.0,1,78810,14.0,561.0
1690000.0,0,6110,5.0,139.0
1690000.0,0,75011,3.0,137.0
1692000.0,0,75017,5.0,141.0
1696000.0,0,13008,4.0,202.0
1696000.0,0,92600,5.0,110.0
1698000.0,0,75009,6.0,141.0
1699000.0,0,75002,4.0,103.0
1700000.0,1,78000,8.0,335.0
1700000.0,0,75013,4.0,115.0
1730000.0,1,6410,6.0,280.0
1740000.0,1,83700,8.0,216.0
1750000.0,3,6510,11.0,362.0
1750000.0,1,6600,5.0,306.0
1750000.0,1,92500,8.0,245.0
1770000.0,0,92100,6.0,158.0
1780000.0,3,83700,5.0,184.0
1785000.0,1,83330,12.0,350.0
90000.0,0,6220,2.0,27.0
90000.0,2,91600,0.0,19.0
90000.0,2,91850,0.0,26.0
90000.0,2,83230,0.0,20.0
90000.0,0,83136,2.0,43.0
90000.0,0,84120,2.0,34.0
90000.0,2,93150,0.0,22.0
90000.0,2,77610,0.0,20.0
90000.0,0,13015,4.0,56.0
90000.0,2,13002,0.0,34.0
90000.0,1,59224,4.0,80.0
90000.0,2,75015,0.0,10.0
90000.0,1,62114,2.0,88.0
90000.0,0,13003,3.0,49.0
90000.0,1,13160,4.0,74.0
90000.0,2,4800,0.0,25.0
90000.0,1,59220,3.0,100.0
90000.0,1,59100,3.0,75.0
90000.0,0,5120,6.0,112.0
90000.0,0,13005,2.0,18.0
90000.0,1,70500,4.0,107.0
90000.0,0,39400,5.0,67.0
90000.0,1,70600,3.0,84.0
90000.0,2,49000,0.0,25.0
90000.0,2,92200,0.0,7.0
90000.0,2,93240,0.0,17.0
90000.0,0,13014,5.0,93.0
90000.0,2,77610,0.0,20.0
90000.0,0,13015,4.0,56.0
90000.0,2,13002,0.0,34.0
90000.0,1,59224,4.0,80.0
90000.0,2,75015,0.0,10.0
90000.0,2,91200,0.0,30.0
90000.0,0,77000,2.0,25.0
90000.0,1,62290,4.0,75.0
90000.0,3,62161,3.0,82.0
90000.0,0,49400,2.0,53.0
90000.0,0,90000,3.0,65.0
90000.0,0,78250,2.0,27.0
90000.0,0,83500,3.0,58.0
90000.0,1,62220,3.0,80.0
90000.0,2,6220,0.0,28.0
90000.0,1,59600,3.0,60.0
90000.0,0,59500,3.0,68.0
90000.0,1,4280,4.0,50.0
90000.0,2,13007,0.0,20.0
90000.0,1,44290,4.0,70.0
90000.0,1,83470,10.0,88.0
90000.0,1,35120,4.0,107.0
90000.0,1,83590,3.0,46.0
90000.0,0,83500,3.0,51.0
90000.0,2,91150,0.0,29.0
90000.0,1,59550,4.0,71.0
90000.0,2,39150,0.0,85.0
90000.0,0,13003,2.0,37.0
90000.0,0,44730,2.0,19.0
90000.0,2,92270,0.0,14.0
90000.0,1,83630,7.0,172.0
90000.0,1,70270,2.0,230.0
90000.0,0,91100,2.0,38.0
90000.0,0,39400,5.0,67.0
90000.0,1,70600,3.0,84.0
90000.0,2,49000,0.0,25.0
90000.0,2,92200,0.0,7.0
90000.0,3,62161,3.0,82.0
90000.0,0,83200,7.0,62.0
90000.0,2,13007,0.0,20.0
90000.0,1,44290,4.0,70.0
90000.0,1,83470,10.0,88.0
90000.0,1,90300,2.0,68.0
90000.0,0,84400,2.0,48.0
90000.0,2,75015,0.0,6.0
90000.0,2,85160,0.0,27.0
90000.0,0,83490,3.0,58.0
90000.0,2,91200,0.0,30.0
90000.0,0,77000,2.0,25.0
90000.0,2,92340,0.0,14.0
90000.0,1,62100,4.0,70.0
90000.0,2,75017,0.0,9.0
90000.0,1,70600,3.0,83.0
90000.0,2,75017,0.0,9.0
90000.0,1,39320,5.0,70.0
90000.0,0,83300,3.0,54.0
90000.0,1,35190,2.0,32.0
90000.0,0,78680,2.0,31.0
90000.0,0,13200,2.0,47.0
90000.0,2,92420,0.0,14.0
90000.0,1,59124,5.0,127.0
90000.0,1,62450,0.0,200.0
90000.0,0,84000,2.0,25.0
90000.0,2,93210,0.0,17.0
90000.0,0,83500,2.0,38.0
90000.0,0,59200,3.0,62.0
90000.0,0,4000,3.0,53.0
90000.0,2,83370,0.0,17.0
90000.0,0,13370,2.0,27.0
90000.0,1,84600,4.0,66.0
90000.0,0,83000,2.0,41.0
90000.0,1,62150,4.0,84.0
90000.0,0,13003,2.0,45.0
90000.0,1,62190,6.0,69.0
90000.0,0,25000,2.0,32.0
90000.0,2,91080,0.0,33.0
90000.0,2,4260,0.0,33.0
90000.0,2,75004,0.0,8.0
90000.0,2,75116,0.0,8.0
90000.0,2,75017,0.0,10.0
90000.0,0,83250,2.0,29.0
90000.0,2,75016,0.0,8.0
90000.0,2,78170,0.0,14.0
90000.0,1,70600,4.0,84.0
90000.0,1,90300,2.0,68.0
90000.0,0,13015,4.0,64.0
90000.0,1,59860,6.0,127.0
90000.0,2,91150,0.0,21.0
90000.0,0,25150,3.0,92.0
90000.0,2,59000,0.0,33.0
90000.0,2,77100,0.0,18.0
90000.0,1,83630,6.0,170.0
90000.0,0,5260,2.0,24.0
90000.0,1,29590,5.0,105.0
90000.0,0,93600,2.0,44.0
90000.0,1,59410,3.0,70.0
90000.0,0,13015,3.0,55.0
90000.0,0,78930,2.0,31.0
90000.0,2,44200,0.0,19.0
90000.0,0,83570,2.0,40.0
90000.0,2,77250,0.0,28.0
90000.0,0,83250,2.0,29.0
90000.0,0,13013,2.0,27.0
90000.0,0,4100,4.0,67.0
90000.0,1,59100,3.0,75.0
90000.0,1,77260,2.0,50.0
90000.0,0,5120,6.0,112.0
90000.0,0,13005,2.0,18.0
90000.0,2,44000,0.0,19.0
90000.0,3,70110,4.0,127.0
90000.0,0,77140,2.0,39.0
90000.0,0,91800,4.0,81.0
90000.0,0,13150,3.0,64.0
90000.0,1,39230,7.0,77.0
90000.0,2,78250,0.0,26.0
90000.0,2,91000,0.0,27.0
90000.0,1,62121,4.0,100.0
90000.0,0,13003,2.0,45.0
90000.0,1,72120,5.0,131.0
90000.0,0,13015,2.0,38.0
90000.0,2,83200,0.0,30.0
90000.0,2,6400,0.0,8.0
90000.0,2,13090,0.0,16.0
90000.0,0,83170,3.0,60.0
90000.0,2,92170,0.0,10.0
90000.0,2,77540,0.0,17.0
90000.0,2,75016,0.0,8.0
90000.0,0,84100,3.0,52.0
90000.0,2,6470,0.0,16.0
90000.0,0,6420,3.0,73.0
90000.0,0,53000,2.0,45.0
90000.0,0,77140,2.0,39.0
90000.0,2,75010,0.0,8.0
90000.0,2,92290,0.0,14.0
90000.0,0,90400,2.0,50.0
90000.0,0,92350,7.0,77.0
90000.0,1,59220,3.0,100.0
90000.0,2,13010,0.0,29.0
90000.0,2,83120,0.0,11.0
90000.0,1,70270,0.0,200.0
90000.0,1,59220,4.0,90.0
90000.0,2,77300,0.0,32.0
90000.0,1,22480,5.0,102.0
90000.0,1,70180,3.0,122.0
90000.0,0,72500,3.0,68.0
90000.0,2,75012,0.0,8.0
90000.0,1,62260,6.0,90.0
90000.0,2,95530,0.0,16.0
90000.0,1,77260,3.0,101.0
90000.0,2,83490,0.0,36.0
90015.0,1,22420,0.0,65.0
90040.0,1,22150,2.0,120.0
90081.0,2,6300,0.0,21.0
90100.0,0,49400,2.0,51.0
90100.0,0,13200,2.0,35.0
90100.0,1,22110,6.0,139.0
90100.0,2,75019,0.0,10.0
90100.0,0,56380,3.0,65.0
90100.0,0,53100,2.0,50.0
90100.0,1,29250,5.0,107.0
90100.0,0,5290,2.0,30.0
90100.0,1,22480,8.0,95.0
90200.0,1,22390,3.0,70.0
90227.0,2,44100,0.0,21.0
90270.0,2,13160,0.0,33.0
90291.0,2,94200,0.0,17.0
90292.0,2,94200,0.0,18.0
90390.0,0,62300,2.0,46.0
90400.0,1,44140,3.0,150.0
90434.0,2,94800,0.0,23.0
90500.0,2,35000,0.0,17.0
90500.0,1,49500,3.0,67.0
90500.0,1,85320,5.0,117.0
1788800.0,0,75002,5.0,130.0
1790000.0,3,6570,5.0,250.0
1790000.0,3,6140,7.0,182.0
1790000.0,1,6570,6.0,197.0
1790000.0,1,78490,10.0,366.0
1795000.0,1,95290,13.0,610.0
1795000.0,0,75008,5.0,137.0
1800000.0,1,59800,5.0,197.0
1800000.0,3,6000,7.0,197.0
1820000.0,1,91190,7.0,164.0
1835000.0,0,75016,6.0,151.0
1840000.0,3,83120,6.0,170.0
1849000.0,1,94160,6.0,208.0
1850000.0,1,78430,8.0,250.0
1850000.0,0,92200,4.0,135.0
1850000.0,0,75009,6.0,162.0
1890000.0,1,92130,6.0,152.0
1895000.0,3,6600,10.0,250.0
1900000.0,0,75011,6.0,189.0
1900000.0,0,6230,3.0,80.0
90500.0,1,35500,0.0,73.0
90500.0,2,35000,0.0,17.0
90500.0,1,85320,5.0,117.0
90500.0,1,49500,3.0,67.0
90500.0,0,83136,2.0,36.0
90500.0,1,22630,3.0,110.0
90500.0,1,84240,2.0,50.0
90525.0,1,72350,6.0,126.0
90573.0,2,4800,0.0,30.0
90600.0,2,91410,0.0,21.0
90600.0,0,84130,4.0,65.0
90650.0,2,83600,0.0,31.0
90650.0,2,91000,0.0,34.0
90720.0,0,13140,2.0,41.0
90720.0,0,72000,2.0,50.0
90800.0,1,35660,4.0,73.0
90800.0,2,91790,0.0,22.0
90900.0,2,84110,0.0,30.0
90900.0,1,56300,4.0,60.0
90900.0,1,53100,4.0,75.0
90900.0,1,35460,2.0,53.0
90900.0,1,85130,2.0,116.0
90909.0,2,44200,0.0,24.0
90915.0,0,83980,3.0,40.0
90950.0,2,94350,0.0,18.0
90950.0,1,49360,4.0,71.0
90950.0,0,56000,2.0,37.0
90950.0,0,49400,2.0,52.0
90950.0,0,29200,2.0,38.0
90950.0,1,53110,4.0,84.0
90950.0,1,56300,2.0,50.0
90990.0,1,22480,4.0,84.0
90990.0,1,22600,3.0,85.0
90990.0,1,53390,5.0,132.0
91000.0,2,83390,0.0,37.0
91000.0,0,83000,2.0,36.0
91000.0,0,25120,2.0,55.0
91000.0,2,83390,0.0,37.0
91000.0,0,83200,2.0,28.0
91000.0,1,62260,4.0,70.0
91000.0,3,44520,5.0,121.0
91000.0,1,59950,5.0,80.0
91000.0,2,91510,0.0,23.0
91000.0,1,59100,4.0,70.0
91000.0,1,62690,5.0,126.0
91000.0,1,25250,6.0,135.0
91000.0,0,59174,3.0,64.0
91000.0,2,59650,0.0,18.0
91000.0,1,35190,2.0,50.0
91000.0,1,70100,4.0,80.0
91000.0,0,90100,3.0,76.0
91000.0,1,72130,5.0,88.0
91000.0,1,44690,3.0,90.0
91000.0,0,83340,2.0,38.0
91000.0,0,13700,2.0,32.0
91000.0,1,25250,6.0,143.0
91000.0,0,35520,2.0,18.0
91000.0,2,59800,0.0,18.0
